CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=42  |  results -> results/robust_classification/run_20260701_103602_seed42
============================================================

Training robust_classification for 200 epochs
  Batch   0 | t=[0,0] | loss=0.6800 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=0, [3] pred=0 true=1 t=0, [4] pred=0 true=1 t=0, [6] pred=0 true=1 t=0, [7] pred=0 true=1 t=0, [8] pred=0 true=1 t=0, [11] pred=1 true=0 t=0, [12] pred=1 true=0 t=0
  Batch  57 | t=[6,44] | loss=0.7094 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=17, [4] pred=0 true=1 t=31, [5] pred=0 true=1 t=14, [6] pred=0 true=1 t=6, [9] pred=0 true=1 t=39, [13] pred=0 true=1 t=29
  Batch  58 | t=[0,43] | loss=0.6030 | acc=7/16 | MISCLASSIFIED: [3] pred=0 true=1 t=23, [4] pred=0 true=1 t=43, [5] pred=0 true=1 t=9, [6] pred=0 true=1 t=33, [7] pred=0 true=1 t=32, [8] pred=0 true=1 t=27, [9] pred=1 true=0 t=11, [11] pred=0 true=1 t=24, [15] pred=0 true=1 t=40
  Batch  59 | t=[0,39] | loss=0.3286 | acc=16/16
  Batch  60 | t=[2,44] | loss=0.3726 | acc=13/16 | MISCLASSIFIED: [4] pred=1 true=0 t=44, [10] pred=1 true=0 t=2, [13] pred=0 true=1 t=30
  Batch  61 | t=[2,39] | loss=0.5869 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=22, [7] pred=1 true=0 t=2, [11] pred=1 true=0 t=33, [12] pred=1 true=0 t=17
  Batch  62 | t=[0,42] | loss=0.8738 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=34, [3] pred=1 true=0 t=21, [5] pred=1 true=0 t=10, [8] pred=1 true=0 t=30, [9] pred=1 true=0 t=26, [15] pred=1 true=0 t=26
  Batch  63 | t=[3,42] | loss=0.4312 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=3, [5] pred=1 true=0 t=41, [13] pred=1 true=0 t=6
  Batch  64 | t=[0,42] | loss=0.6383 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=11, [6] pred=1 true=0 t=30, [10] pred=1 true=0 t=35, [11] pred=1 true=0 t=12
  Batch  65 | t=[0,39] | loss=0.4229 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=38, [9] pred=0 true=1 t=12, [13] pred=1 true=0 t=5
  Batch  66 | t=[2,44] | loss=0.7096 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=22, [5] pred=0 true=1 t=24, [6] pred=0 true=1 t=9, [8] pred=0 true=1 t=44, [10] pred=0 true=1 t=4, [14] pred=1 true=0 t=33, [15] pred=0 true=1 t=19
  Batch  67 | t=[0,36] | loss=0.4368 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=9, [2] pred=0 true=1 t=0, [11] pred=0 true=1 t=11
  Batch  68 | t=[0,44] | loss=0.6481 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=13, [5] pred=0 true=1 t=28, [7] pred=0 true=1 t=14, [8] pred=0 true=1 t=24
  Batch  69 | t=[3,43] | loss=0.5272 | acc=15/16 | MISCLASSIFIED: [0] pred=1 true=0 t=39
  Batch  70 | t=[6,41] | loss=0.6297 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=7, [5] pred=1 true=0 t=38, [12] pred=1 true=0 t=6, [15] pred=0 true=1 t=37
  Batch  71 | t=[0,32] | loss=0.5427 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=7, [5] pred=1 true=0 t=6, [14] pred=0 true=1 t=12
  Batch  72 | t=[0,44] | loss=0.5128 | acc=14/16 | MISCLASSIFIED: [0] pred=0 true=1 t=42, [8] pred=0 true=1 t=24
  Batch  73 | t=[2,44] | loss=0.7016 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=16, [1] pred=1 true=0 t=27, [2] pred=0 true=1 t=31, [7] pred=1 true=0 t=26, [9] pred=0 true=1 t=2, [12] pred=1 true=0 t=27
  Batch  74 | t=[2,42] | loss=0.8362 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=38, [4] pred=1 true=0 t=40, [11] pred=1 true=0 t=39, [12] pred=0 true=1 t=28, [13] pred=1 true=0 t=20, [14] pred=1 true=0 t=21
  Batch  75 | t=[3,34] | loss=0.6080 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=10, [2] pred=0 true=1 t=21, [4] pred=1 true=0 t=6, [11] pred=1 true=0 t=7, [12] pred=1 true=0 t=10
  Batch  76 | t=[1,42] | loss=0.5118 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=4, [7] pred=0 true=1 t=41, [14] pred=1 true=0 t=15, [15] pred=0 true=1 t=31
  Batch  77 | t=[2,44] | loss=0.3946 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=40, [13] pred=0 true=1 t=43, [14] pred=1 true=0 t=24
  Batch  78 | t=[7,44] | loss=0.8067 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=23, [2] pred=0 true=1 t=33, [5] pred=1 true=0 t=7, [7] pred=0 true=1 t=7, [9] pred=1 true=0 t=18, [11] pred=1 true=0 t=28, [12] pred=0 true=1 t=42, [14] pred=1 true=0 t=21
  Batch  79 | t=[0,44] | loss=0.7971 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=25, [2] pred=1 true=0 t=19, [3] pred=1 true=0 t=40, [9] pred=1 true=0 t=17, [13] pred=0 true=1 t=1, [14] pred=1 true=0 t=16
  Batch  80 | t=[1,44] | loss=0.4080 | acc=14/16 | MISCLASSIFIED: [9] pred=1 true=0 t=6, [13] pred=1 true=0 t=26
  Batch  81 | t=[0,38] | loss=0.4531 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=6, [6] pred=0 true=1 t=7
  Batch  82 | t=[5,40] | loss=0.6103 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=7, [8] pred=0 true=1 t=10, [9] pred=0 true=1 t=5, [15] pred=0 true=1 t=5
  Batch  83 | t=[3,38] | loss=0.4746 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=3, [6] pred=0 true=1 t=36, [12] pred=0 true=1 t=37
  Batch  84 | t=[2,36] | loss=0.6178 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=36, [1] pred=1 true=0 t=30, [8] pred=1 true=0 t=5, [9] pred=1 true=0 t=30, [10] pred=1 true=0 t=3, [14] pred=1 true=0 t=18
  Batch  85 | t=[3,38] | loss=0.5558 | acc=11/14 | MISCLASSIFIED: [0] pred=1 true=0 t=10, [3] pred=1 true=0 t=34, [11] pred=0 true=1 t=34
Epoch 9 [warmup] | Loss: 0.5765 | Val Loss: 0.6942 | Val Acc: 57.1% | LR: 3.19e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[0,45] | loss=0.6571 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=22, [3] pred=1 true=0 t=21, [7] pred=1 true=0 t=10, [8] pred=1 true=0 t=0, [10] pred=1 true=0 t=28, [11] pred=0 true=1 t=38, [12] pred=1 true=0 t=22
  Batch   1 | t=[0,42] | loss=0.4609 | acc=14/16 | MISCLASSIFIED: [7] pred=1 true=0 t=42, [12] pred=1 true=0 t=37
  Batch   2 | t=[7,44] | loss=0.4743 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=35, [6] pred=0 true=1 t=10, [11] pred=0 true=1 t=37, [13] pred=0 true=1 t=10
  Batch   3 | t=[0,49] | loss=0.5610 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=14, [3] pred=0 true=1 t=26
  Batch   4 | t=[0,48] | loss=0.4699 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=19, [2] pred=0 true=1 t=21, [6] pred=0 true=1 t=47, [15] pred=0 true=1 t=4
  Batch   5 | t=[4,48] | loss=0.4866 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=6, [5] pred=0 true=1 t=35, [7] pred=1 true=0 t=36
  Batch   6 | t=[6,47] | loss=0.5822 | acc=11/16 | MISCLASSIFIED: [5] pred=1 true=0 t=30, [11] pred=1 true=0 t=32, [12] pred=1 true=0 t=26, [14] pred=1 true=0 t=13, [15] pred=1 true=0 t=17
  Batch   7 | t=[3,49] | loss=0.8551 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=16, [7] pred=1 true=0 t=19, [11] pred=1 true=0 t=27, [12] pred=1 true=0 t=7, [14] pred=1 true=0 t=38, [15] pred=1 true=0 t=15
  Batch   8 | t=[3,48] | loss=0.3336 | acc=16/16
  Batch   9 | t=[7,46] | loss=0.6348 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=27, [10] pred=1 true=0 t=38, [14] pred=0 true=1 t=43, [15] pred=1 true=0 t=30
  Batch  10 | t=[7,49] | loss=0.5468 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=39, [9] pred=0 true=1 t=29, [11] pred=1 true=0 t=7
  Batch  11 | t=[0,45] | loss=0.5248 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=45, [3] pred=0 true=1 t=26, [4] pred=0 true=1 t=27, [5] pred=1 true=0 t=11, [9] pred=0 true=1 t=41
  Batch  12 | t=[0,45] | loss=0.7407 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=21, [4] pred=1 true=0 t=44, [6] pred=1 true=0 t=38, [8] pred=0 true=1 t=44, [12] pred=0 true=1 t=24, [13] pred=0 true=1 t=32
  Batch  13 | t=[4,43] | loss=0.4853 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=28, [1] pred=0 true=1 t=9, [11] pred=1 true=0 t=43
  Batch  14 | t=[6,47] | loss=0.5232 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=19, [3] pred=1 true=0 t=18, [9] pred=1 true=0 t=18, [11] pred=0 true=1 t=19
  Batch  15 | t=[2,44] | loss=0.7846 | acc=8/16 | MISCLASSIFIED: [1] pred=0 true=1 t=14, [2] pred=1 true=0 t=33, [5] pred=1 true=0 t=37, [6] pred=0 true=1 t=7, [7] pred=0 true=1 t=8, [8] pred=1 true=0 t=41, [9] pred=1 true=0 t=28, [10] pred=1 true=0 t=44
  Batch  16 | t=[3,48] | loss=0.4850 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=40, [2] pred=0 true=1 t=23, [8] pred=1 true=0 t=35
  Batch  17 | t=[1,47] | loss=0.5631 | acc=14/16 | MISCLASSIFIED: [10] pred=0 true=1 t=18, [15] pred=1 true=0 t=40
  Batch  18 | t=[1,47] | loss=0.4144 | acc=14/16 | MISCLASSIFIED: [7] pred=0 true=1 t=13, [13] pred=0 true=1 t=1
  Batch  19 | t=[5,39] | loss=0.4273 | acc=15/16 | MISCLASSIFIED: [9] pred=0 true=1 t=17
  Batch  20 | t=[1,47] | loss=0.6580 | acc=12/16 | MISCLASSIFIED: [8] pred=1 true=0 t=1, [10] pred=0 true=1 t=45, [11] pred=0 true=1 t=37, [15] pred=1 true=0 t=9
  Batch  21 | t=[7,48] | loss=0.5582 | acc=12/16 | MISCLASSIFIED: [5] pred=1 true=0 t=24, [7] pred=0 true=1 t=45, [8] pred=0 true=1 t=9, [11] pred=1 true=0 t=7
  Batch  22 | t=[1,45] | loss=0.5000 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=37, [13] pred=1 true=0 t=27
  Batch  23 | t=[3,49] | loss=0.6482 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=3, [4] pred=1 true=0 t=28, [8] pred=1 true=0 t=49, [10] pred=1 true=0 t=46, [11] pred=1 true=0 t=48
  Batch  24 | t=[1,48] | loss=0.8437 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=32, [6] pred=1 true=0 t=36, [7] pred=1 true=0 t=18, [13] pred=1 true=0 t=4, [14] pred=1 true=0 t=25
  Batch  25 | t=[1,48] | loss=0.5550 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=7, [6] pred=0 true=1 t=22, [7] pred=1 true=0 t=48, [15] pred=1 true=0 t=42
  Batch  26 | t=[0,47] | loss=0.4009 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=18, [5] pred=0 true=1 t=47, [11] pred=0 true=1 t=17
  Batch  27 | t=[1,39] | loss=0.4254 | acc=13/16 | MISCLASSIFIED: [10] pred=0 true=1 t=17, [14] pred=0 true=1 t=6, [15] pred=1 true=0 t=39
  Batch  28 | t=[2,45] | loss=0.4822 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=11, [3] pred=1 true=0 t=33, [5] pred=0 true=1 t=13
  Batch  29 | t=[0,46] | loss=0.5369 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=46, [5] pred=0 true=1 t=26, [11] pred=1 true=0 t=37, [12] pred=0 true=1 t=46, [13] pred=1 true=0 t=44
  Batch  30 | t=[1,44] | loss=0.3402 | acc=15/16 | MISCLASSIFIED: [3] pred=1 true=0 t=35
  Batch  31 | t=[2,48] | loss=0.3657 | acc=14/16 | MISCLASSIFIED: [4] pred=1 true=0 t=11, [10] pred=1 true=0 t=48
  Batch  32 | t=[4,48] | loss=0.5949 | acc=9/16 | MISCLASSIFIED: [1] pred=1 true=0 t=22, [3] pred=0 true=1 t=37, [5] pred=1 true=0 t=38, [7] pred=0 true=1 t=46, [10] pred=0 true=1 t=5, [11] pred=0 true=1 t=22, [12] pred=0 true=1 t=48
  Batch  33 | t=[1,47] | loss=0.7156 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=3, [7] pred=0 true=1 t=1, [8] pred=0 true=1 t=32, [13] pred=1 true=0 t=26
  Batch  34 | t=[0,49] | loss=0.4398 | acc=13/16 | MISCLASSIFIED: [9] pred=1 true=0 t=44, [11] pred=1 true=0 t=49, [15] pred=1 true=0 t=7
  Batch  35 | t=[0,41] | loss=0.5474 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=15, [3] pred=1 true=0 t=1, [9] pred=1 true=0 t=27, [10] pred=1 true=0 t=5
  Batch  36 | t=[1,49] | loss=0.4847 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=1, [13] pred=1 true=0 t=6, [14] pred=1 true=0 t=10
  Batch  37 | t=[8,49] | loss=0.6360 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=8, [1] pred=0 true=1 t=43, [7] pred=0 true=1 t=9
  Batch  38 | t=[0,47] | loss=0.7890 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=37, [1] pred=1 true=0 t=45, [6] pred=1 true=0 t=2, [8] pred=0 true=1 t=15, [10] pred=0 true=1 t=38, [15] pred=0 true=1 t=43
  Batch  39 | t=[7,45] | loss=0.5419 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=42, [6] pred=0 true=1 t=33, [9] pred=1 true=0 t=17, [12] pred=0 true=1 t=21
  Batch  40 | t=[3,49] | loss=0.6250 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=39, [4] pred=0 true=1 t=15, [6] pred=1 true=0 t=11, [7] pred=0 true=1 t=28, [10] pred=0 true=1 t=44
  Batch  41 | t=[5,49] | loss=0.4747 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=49, [4] pred=1 true=0 t=9, [11] pred=0 true=1 t=9
  Batch  42 | t=[1,48] | loss=0.4484 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=21, [3] pred=0 true=1 t=48
  Batch  43 | t=[4,49] | loss=0.5829 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=27, [4] pred=0 true=1 t=31, [12] pred=0 true=1 t=29
  Batch  44 | t=[0,49] | loss=0.7292 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=10, [5] pred=1 true=0 t=16, [9] pred=1 true=0 t=1, [10] pred=1 true=0 t=23, [12] pred=0 true=1 t=49
  Batch  45 | t=[7,49] | loss=0.3412 | acc=15/16 | MISCLASSIFIED: [10] pred=0 true=1 t=15
  Batch  46 | t=[2,45] | loss=0.5147 | acc=15/16 | MISCLASSIFIED: [2] pred=1 true=0 t=33
  Batch  47 | t=[1,46] | loss=0.4995 | acc=13/16 | MISCLASSIFIED: [8] pred=1 true=0 t=23, [13] pred=1 true=0 t=15, [14] pred=1 true=0 t=20
  Batch  48 | t=[0,48] | loss=0.2917 | acc=16/16
  Batch  49 | t=[3,44] | loss=0.3650 | acc=15/16 | MISCLASSIFIED: [10] pred=1 true=0 t=14
  Batch  50 | t=[2,49] | loss=0.4593 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=23, [4] pred=1 true=0 t=6, [13] pred=1 true=0 t=16
  Batch  51 | t=[2,46] | loss=0.6059 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=2, [6] pred=1 true=0 t=44, [8] pred=0 true=1 t=17, [10] pred=1 true=0 t=46, [13] pred=1 true=0 t=18
  Batch  52 | t=[1,49] | loss=0.4150 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=2, [1] pred=1 true=0 t=11, [8] pred=1 true=0 t=7, [15] pred=1 true=0 t=42
  Batch  53 | t=[4,45] | loss=0.3073 | acc=15/16 | MISCLASSIFIED: [2] pred=0 true=1 t=18
  Batch  54 | t=[0,48] | loss=0.7056 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=20, [1] pred=0 true=1 t=2, [4] pred=0 true=1 t=34, [10] pred=1 true=0 t=45, [11] pred=0 true=1 t=48, [12] pred=0 true=1 t=19, [13] pred=0 true=1 t=28
  Batch  55 | t=[1,39] | loss=0.6153 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=28, [4] pred=0 true=1 t=35, [5] pred=0 true=1 t=1, [6] pred=1 true=0 t=10, [7] pred=0 true=1 t=26, [12] pred=0 true=1 t=28
  Batch  56 | t=[4,47] | loss=0.4280 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=9, [10] pred=0 true=1 t=47, [15] pred=0 true=1 t=40
  Batch  57 | t=[0,49] | loss=0.4384 | acc=14/16 | MISCLASSIFIED: [2] pred=0 true=1 t=14, [9] pred=1 true=0 t=32
  Batch  58 | t=[0,49] | loss=0.4710 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=0, [4] pred=0 true=1 t=39, [12] pred=0 true=1 t=10, [14] pred=1 true=0 t=49
  Batch  59 | t=[0,48] | loss=0.5119 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=48, [5] pred=1 true=0 t=36, [13] pred=0 true=1 t=34, [14] pred=0 true=1 t=0
  Batch  60 | t=[4,45] | loss=0.6266 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=10, [5] pred=1 true=0 t=33, [6] pred=0 true=1 t=7, [7] pred=1 true=0 t=45, [9] pred=1 true=0 t=31
  Batch  61 | t=[3,48] | loss=0.3450 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=48, [11] pred=0 true=1 t=41
  Batch  62 | t=[2,49] | loss=0.7489 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=3, [4] pred=1 true=0 t=20, [6] pred=0 true=1 t=49, [7] pred=1 true=0 t=28, [12] pred=1 true=0 t=16
  Batch  63 | t=[3,48] | loss=0.8702 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=40, [4] pred=1 true=0 t=3, [5] pred=1 true=0 t=37, [8] pred=1 true=0 t=11, [10] pred=0 true=1 t=7, [11] pred=1 true=0 t=38, [12] pred=1 true=0 t=42, [14] pred=1 true=0 t=16
  Batch  64 | t=[6,47] | loss=0.3656 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=19, [4] pred=1 true=0 t=47
  Batch  65 | t=[3,49] | loss=0.4973 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=49, [2] pred=1 true=0 t=24, [11] pred=0 true=1 t=35, [14] pred=0 true=1 t=23
  Batch  66 | t=[9,47] | loss=0.4691 | acc=14/16 | MISCLASSIFIED: [7] pred=1 true=0 t=30, [8] pred=1 true=0 t=43
  Batch  67 | t=[1,44] | loss=0.7652 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=4, [9] pred=1 true=0 t=9, [14] pred=1 true=0 t=30
  Batch  68 | t=[8,49] | loss=0.3758 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=41, [9] pred=1 true=0 t=38, [10] pred=0 true=1 t=42
  Batch  69 | t=[0,49] | loss=0.3469 | acc=14/16 | MISCLASSIFIED: [5] pred=1 true=0 t=6, [7] pred=0 true=1 t=21
  Batch  70 | t=[0,49] | loss=0.5976 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=24, [2] pred=0 true=1 t=17, [11] pred=0 true=1 t=17
  Batch  71 | t=[3,49] | loss=0.4840 | acc=14/16 | MISCLASSIFIED: [2] pred=0 true=1 t=23, [11] pred=1 true=0 t=19
  Batch  72 | t=[0,48] | loss=1.0388 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=7, [1] pred=0 true=1 t=20, [6] pred=0 true=1 t=4, [7] pred=0 true=1 t=21, [8] pred=0 true=1 t=23, [9] pred=0 true=1 t=45, [11] pred=0 true=1 t=19, [12] pred=0 true=1 t=8, [14] pred=0 true=1 t=44
  Batch  73 | t=[1,46] | loss=0.6035 | acc=14/16 | MISCLASSIFIED: [1] pred=0 true=1 t=40, [13] pred=0 true=1 t=23
  Batch  74 | t=[0,49] | loss=0.7242 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=33, [4] pred=0 true=1 t=31, [6] pred=0 true=1 t=13, [8] pred=0 true=1 t=49, [13] pred=0 true=1 t=29
  Batch  75 | t=[0,48] | loss=0.8098 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=16, [1] pred=0 true=1 t=23, [9] pred=0 true=1 t=32, [10] pred=1 true=0 t=12, [12] pred=0 true=1 t=48, [13] pred=1 true=0 t=0, [14] pred=0 true=1 t=2
  Batch  76 | t=[3,49] | loss=0.4071 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=49, [8] pred=1 true=0 t=9, [13] pred=1 true=0 t=44
  Batch  77 | t=[2,45] | loss=0.5647 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=6, [4] pred=1 true=0 t=40, [10] pred=1 true=0 t=3, [13] pred=1 true=0 t=45, [14] pred=1 true=0 t=2
  Batch  78 | t=[3,47] | loss=0.7339 | acc=9/16 | MISCLASSIFIED: [1] pred=1 true=0 t=12, [3] pred=1 true=0 t=27, [5] pred=1 true=0 t=44, [7] pred=1 true=0 t=7, [8] pred=1 true=0 t=22, [10] pred=1 true=0 t=6, [14] pred=1 true=0 t=26
  Batch  79 | t=[0,46] | loss=0.5746 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=44, [7] pred=1 true=0 t=19, [13] pred=1 true=0 t=46
  Batch  80 | t=[8,49] | loss=1.2090 | acc=6/16 | MISCLASSIFIED: [0] pred=1 true=0 t=8, [2] pred=1 true=0 t=44, [4] pred=1 true=0 t=28, [5] pred=1 true=0 t=49, [6] pred=1 true=0 t=17, [10] pred=1 true=0 t=48, [11] pred=1 true=0 t=26, [12] pred=1 true=0 t=22, [13] pred=1 true=0 t=22, [15] pred=1 true=0 t=42
  Batch  81 | t=[1,46] | loss=0.7192 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=46, [2] pred=1 true=0 t=13, [3] pred=0 true=1 t=10, [7] pred=0 true=1 t=5, [11] pred=1 true=0 t=25, [13] pred=1 true=0 t=2
  Batch  82 | t=[5,43] | loss=0.9056 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=20, [3] pred=1 true=0 t=18, [4] pred=1 true=0 t=35, [8] pred=0 true=1 t=22, [11] pred=0 true=1 t=43, [13] pred=1 true=0 t=7, [14] pred=1 true=0 t=39
  Batch  83 | t=[2,48] | loss=0.6195 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=48, [12] pred=1 true=0 t=18, [13] pred=1 true=0 t=12, [14] pred=1 true=0 t=19, [15] pred=0 true=1 t=37
  Batch  84 | t=[8,49] | loss=0.5249 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=8, [6] pred=1 true=0 t=28, [10] pred=0 true=1 t=16
  Batch  85 | t=[4,47] | loss=0.3633 | acc=11/14 | MISCLASSIFIED: [4] pred=0 true=1 t=40, [6] pred=0 true=1 t=4, [10] pred=1 true=0 t=20
Epoch 10 [warmup] | Loss: 0.5604 | Val Loss: 0.6322 | Val Acc: 74.9% | LR: 3.19e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[0,54] | loss=0.5645 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=41, [3] pred=0 true=1 t=39, [5] pred=0 true=1 t=37, [8] pred=0 true=1 t=0, [12] pred=0 true=1 t=9
  Batch   1 | t=[1,46] | loss=0.5285 | acc=11/16 | MISCLASSIFIED: [5] pred=0 true=1 t=44, [9] pred=0 true=1 t=45, [10] pred=0 true=1 t=5, [12] pred=1 true=0 t=43, [15] pred=0 true=1 t=41
  Batch   2 | t=[8,53] | loss=0.9599 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=48, [3] pred=0 true=1 t=51, [6] pred=0 true=1 t=41, [12] pred=1 true=0 t=49, [13] pred=1 true=0 t=8, [14] pred=0 true=1 t=33
  Batch   3 | t=[2,50] | loss=1.0015 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=19, [3] pred=0 true=1 t=29, [4] pred=0 true=1 t=19, [6] pred=0 true=1 t=28, [8] pred=0 true=1 t=50, [11] pred=0 true=1 t=43, [13] pred=0 true=1 t=20, [15] pred=0 true=1 t=19
  Batch   4 | t=[2,49] | loss=0.5928 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=47, [9] pred=1 true=0 t=28, [11] pred=0 true=1 t=13
  Batch   5 | t=[2,44] | loss=0.4592 | acc=11/16 | MISCLASSIFIED: [5] pred=0 true=1 t=38, [8] pred=0 true=1 t=11, [10] pred=0 true=1 t=38, [13] pred=0 true=1 t=36, [14] pred=0 true=1 t=14
  Batch   6 | t=[0,53] | loss=0.3410 | acc=14/16 | MISCLASSIFIED: [7] pred=0 true=1 t=5, [8] pred=0 true=1 t=16
  Batch   7 | t=[1,52] | loss=0.5805 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=24, [5] pred=0 true=1 t=52, [9] pred=1 true=0 t=8, [14] pred=1 true=0 t=38
  Batch   8 | t=[2,52] | loss=0.4651 | acc=13/16 | MISCLASSIFIED: [5] pred=1 true=0 t=52, [12] pred=0 true=1 t=29, [13] pred=1 true=0 t=17
  Batch   9 | t=[0,54] | loss=0.7167 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=51, [1] pred=1 true=0 t=2, [4] pred=1 true=0 t=30, [7] pred=1 true=0 t=28, [13] pred=1 true=0 t=39
  Batch  10 | t=[4,52] | loss=0.6105 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=29, [11] pred=1 true=0 t=52, [12] pred=1 true=0 t=40, [14] pred=1 true=0 t=8
